Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional
14,Leandro Barbosa,SG,25,PHO,5,1,28.6,3.8,11.0,.345,0.8,3.6,.222,3.0,7.4,.405,.382,2.0,2.2,.909,0.4,3.6,4.0,1.8,0.6,0.0,0.8,2.0,10.4,barbole01
15,J.J. Barea,PG,23,DAL,1,0,5.0,3.0,4.0,.750,2.0,2.0,1.000,1.0,2.0,.500,1.000,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,bareajo01
16,Andrea Bargnani,PF,22,TOR,5,5,20.8,2.6,7.8,.333,0.8,3.2,.250,1.8,4.6,.391,.385,0.4,0.4,1.000,0.2,1.2,1.4,0.4,0.8,0.6,0.4,3.0,6.4,bargnan01
17,Brent Barry,SF,36,SAS,16,0,14.2,1.6,3.3,.491,1.2,2.6,.463,0.4,0.8,.583,.670,0.8,0.9,.800,0.1,1.0,1.1,1.1,0.4,0.1,0.6,1.4,5.2,barrybr01
18,Brandon Bass,C,22,DAL,5,0,26.6,3.4,7.2,.472,0.0,0.2,.000,3.4,7.0,.486,.472,4.8,5.0,.960,4.0,2.8,6.8,0.4,0.6,0.6,0.6,2.4,11.6,bassbr01
19,Maceo Baston,PF,32,TOR,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bastoma01
20,Shane Battier,SF,29,HOU,6,6,41.0,3.3,7.5,.444,2.0,4.2,.480,1.3,3.3,.400,.578,1.3,1.8,.727,1.2,2.7,3.8,0.5,1.0,0.8,1.3,3.2,10.0,battish01
21,Raja Bell,SG,31,PHO,5,5,43.0,4.2,7.4,.568,2.6,4.0,.650,1.6,3.4,.471,.743,2.6,3.2,.813,1.2,4.4,5.6,2.2,0.4,0.2,1.0,3.8,13.6,bellra01
22,Mike Bibby,PG,29,ATL,7,7,36.0,3.1,9.3,.338,1.0,3.4,.292,2.1,5.9,.366,.392,3.0,4.6,.656,0.4,2.7,3.1,3.1,0.6,0.3,1.9,1.7,10.3,bibbymi01
23,Chauncey Billups,PG,31,DET,15,15,32.0,4.6,11.5,.401,1.6,4.3,.375,3.0,7.2,.417,.471,5.3,6.3,.832,0.4,2.5,2.9,5.5,0.8,0.1,1.3,2.1,16.1,billuch01
24,Andray Blatche,PF,21,WAS,6,0,14.8,1.5,3.5,.429,0.0,0.2,.000,1.5,3.3,.450,.429,0.7,2.0,.333,1.2,2.2,3.3,0.2,0.3,1.0,0.8,2.5,3.7,blatcan01
25,Keith Bogans,SG,27,ORL,10,0,29.3,2.5,6.8,.368,1.5,4.5,.333,1.0,2.3,.435,.478,0.8,1.1,.727,0.4,3.8,4.2,1.1,0.4,0.0,0.7,2.6,7.3,boganke01
26,Matt Bonner,PF,27,SAS,2,0,4.5,1.0,1.5,.667,0.0,0.0,,1.0,1.5,.667,.667,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,bonnema01
27,Carlos Boozer,PF,26,UTA,12,12,36.8,6.3,15.3,.415,0.0,0.0,,6.3,15.3,.415,.415,3.3,4.7,.714,3.5,8.8,12.3,2.8,0.5,0.2,3.0,3.9,16.0,boozeca01
28,Chris Bosh*,C,23,TOR,5,5,39.8,8.4,17.8,.472,0.2,1.4,.143,8.2,16.4,.500,.478,7.0,8.4,.833,4.0,5.0,9.0,3.6,1.6,0.4,2.6,3.8,24.0,boshch01
29,Bruce Bowen,SF,36,SAS,17,17,29.9,2.2,5.5,.398,1.3,3.2,.407,0.9,2.3,.385,.516,0.5,0.6,.727,0.1,1.8,1.9,1.4,0.6,0.4,0.5,2.4,6.1,bowenbr01
30,Ryan Bowen,SF,32,NOH,9,0,4.3,0.1,0.7,.167,0.0,0.1,.000,0.1,0.6,.200,.167,0.2,0.2,1.000,0.3,1.2,1.6,0.2,0.1,0.0,0.1,0.1,0.4,bowenry01
31,Ronnie Brewer,SG,22,UTA,12,12,25.4,4.3,8.2,.520,0.1,0.5,.167,4.2,7.7,.543,.526,1.6,2.1,.760,1.4,1.8,3.2,1.6,1.0,0.3,0.3,2.4,10.2,brewero02
32,Aaron Brooks,PG,23,HOU,6,0,8.3,1.3,4.2,.320,0.0,1.7,.000,1.3,2.5,.533,.320,1.5,1.8,.818,0.0,1.0,1.0,0.5,0.0,0.0,0.5,1.8,4.2,brookaa01
33,Devin Brown,SG,29,CLE,8,0,11.5,1.1,4.3,.265,0.6,2.1,.294,0.5,2.1,.235,.338,1.3,1.9,.667,1.0,1.4,2.4,1.1,0.3,0.0,1.1,1.3,4.1,brownde02
34,P.J. Brown,PF,38,BOS,25,0,13.6,1.0,2.2,.464,0.0,0.0,.000,1.0,2.2,.473,.464,0.8,1.0,.840,0.7,1.6,2.4,0.5,0.2,0.4,0.5,2.3,2.9,brownpj01
35,Kobe Bryant*,SG,29,LAL,21,21,41.1,10.6,22.0,.479,1.5,5.0,.302,9.0,17.0,.532,.514,7.5,9.2,.809,0.9,4.8,5.7,5.6,1.7,0.4,3.3,2.8,30.1,bryanko01
36,Caron Butler,SF,27,WAS,6,6,41.0,6.7,14.5,.460,0.8,3.5,.238,5.8,11.0,.530,.489,4.5,5.2,.871,1.7,4.0,5.7,3.8,1.8,0.2,2.7,3.2,18.7,butleca01
37,José Calderón,PG,26,TOR,5,0,24.0,4.4,10.0,.440,2.0,4.2,.476,2.4,5.8,.414,.540,1.0,1.0,1.000,0.8,2.8,3.6,7.0,0.2,0.0,1.2,3.0,11.8,caldejo01
38,Marcus Camby,C,33,DEN,4,4,31.0,1.3,5.3,.238,0.3,0.3,1.000,1.0,5.0,.200,.262,0.5,1.5,.333,2.8,10.5,13.3,3.0,1.0,3.0,2.5,2.5,3.3,cambyma01
39,Rodney Carney,SF,23,PHI,6,0,14.0,2.0,5.2,.387,0.8,1.7,.500,1.2,3.5,.333,.468,0.2,0.3,.500,0.5,0.7,1.2,0.8,1.2,0.3,0.0,1.5,5.0,carnero01
40,Anthony Carter,PG,32,DEN,4,1,15.3,1.0,3.5,.286,0.0,1.3,.000,1.0,2.3,.444,.286,0.0,0.0,,0.5,2.0,2.5,3.5,0.3,0.3,0.8,1.5,2.0,cartean01
41,Sam Cassell,PG,38,BOS,21,0,12.6,1.8,5.3,.333,0.3,1.3,.214,1.5,4.0,.373,.360,0.7,0.8,.824,0.1,0.6,0.7,1.2,0.4,0.0,0.6,1.4,4.5,cassesa01
42,Tyson Chandler,C,25,NOH,12,12,34.3,3.6,5.7,.632,0.0,0.0,,3.6,5.7,.632,.632,0.8,1.3,.625,3.8,6.5,10.3,0.4,0.4,1.7,0.8,3.6,8.0,chandty01
43,Josh Childress,SF,24,ATL,7,0,29.3,3.1,6.0,.524,0.0,0.3,.000,3.1,5.7,.550,.524,0.9,1.7,.500,2.1,3.6,5.7,1.6,0.1,0.7,0.3,1.0,7.1,childjo01
44,Jarron Collins,C,29,UTA,5,0,4.0,0.0,0.6,.000,0.0,0.0,,0.0,0.6,.000,.000,0.0,0.0,,0.6,0.6,1.2,0.2,0.2,0.2,0.0,0.4,0.0,collija03
45,Samuel Dalembert,C,26,PHI,6,6,32.2,3.2,7.5,.422,0.0,0.0,,3.2,7.5,.422,.422,2.7,3.2,.842,3.3,6.2,9.5,0.5,0.3,1.7,1.7,2.8,9.0,dalemsa01
46,Erick Dampier,C,32,DAL,5,5,19.0,1.4,3.4,.412,0.0,0.0,,1.4,3.4,.412,.412,0.8,2.0,.400,2.4,1.8,4.2,0.0,0.2,0.6,0.6,3.0,3.6,dampier01
47,Antonio Daniels,PG,32,WAS,6,4,25.7,2.3,5.2,.452,0.2,0.7,.250,2.2,4.5,.481,.468,2.5,2.8,.882,0.2,2.2,2.3,3.0,0.3,0.3,1.2,1.0,7.3,daniean01
48,Glen Davis,C,22,BOS,17,0,8.1,0.8,2.0,.412,0.0,0.1,.000,0.8,1.9,.424,.412,0.6,1.1,.611,0.7,0.8,1.5,0.4,0.3,0.2,0.6,1.6,2.3,davisgl01
49,Carlos Delfino,SG,25,TOR,5,0,24.2,3.0,7.4,.405,0.8,3.0,.267,2.2,4.4,.500,.459,1.8,2.0,.900,1.0,3.8,4.8,2.2,0.8,0.0,0.6,2.8,8.6,delfica01
50,Boris Diaw,PF,25,PHO,5,2,35.6,7.0,12.8,.547,0.0,1.4,.000,7.0,11.4,.614,.547,0.6,1.2,.500,1.4,4.2,5.6,4.6,0.6,0.8,2.2,4.4,14.6,diawbo01
51,Yakhouba Diawara,SG,25,DEN,3,0,2.7,0.7,1.7,.400,0.0,0.7,.000,0.7,1.0,.667,.400,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,1.3,diawaya01
52,Juan Dixon,PG,29,DET,2,0,3.5,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dixonju01
53,Keyon Dooling,PG,27,ORL,10,0,14.8,2.2,5.6,.393,0.9,2.3,.391,1.3,3.3,.394,.473,1.3,1.5,.867,0.2,0.8,1.0,0.7,0.6,0.1,0.6,2.2,6.6,doolike01
54,Tim Duncan*,C,31,SAS,17,17,39.2,7.9,17.7,.449,0.1,0.3,.200,7.9,17.4,.453,.450,4.2,6.8,.626,3.6,10.9,14.5,3.3,0.9,2.1,2.4,2.4,20.2,duncati01
55,Melvin Ely,C,29,NOH,7,0,8.4,0.6,2.1,.267,0.0,0.0,,0.6,2.1,.267,.267,1.0,1.4,.700,0.7,0.9,1.6,0.1,0.0,0.0,0.6,1.9,2.1,elyme01
56,Maurice Evans,SG,29,ORL,10,10,28.2,3.5,6.9,.507,1.5,3.6,.417,2.0,3.3,.606,.616,0.5,0.8,.625,0.7,1.8,2.5,0.7,0.8,0.1,0.9,1.2,9.0,evansma01
57,Reggie Evans,PF,27,PHI,6,0,24.7,2.2,4.3,.500,0.0,0.0,,2.2,4.3,.500,.500,2.5,4.0,.625,2.7,5.2,7.8,0.5,0.8,0.0,2.2,3.3,6.8,evansre01
58,Jordan Farmar,PG,21,LAL,21,0,17.1,2.1,5.5,.383,0.8,2.1,.386,1.3,3.4,.380,.457,0.7,0.8,.875,0.3,1.2,1.6,1.3,0.3,0.2,0.8,1.3,5.7,farmajo01
59,Michael Finley,SG,34,SAS,17,11,23.0,2.5,6.3,.402,1.1,3.1,.365,1.4,3.2,.436,.491,0.5,0.5,1.000,0.1,1.9,1.9,1.0,0.3,0.2,0.4,1.5,6.7,finlemi01
60,Derek Fisher,PG,33,LAL,21,21,31.6,3.1,7.0,.452,1.0,2.4,.440,2.1,4.6,.458,.527,2.9,3.5,.836,0.1,2.1,2.2,2.5,2.0,0.1,1.0,3.0,10.2,fishede01
61,T.J. Ford,PG,24,TOR,5,5,24.8,4.2,11.6,.362,0.2,1.6,.125,4.0,10.0,.400,.371,3.0,3.2,.938,0.6,3.8,4.4,6.6,1.0,0.0,2.0,2.0,11.6,fordtj01
62,Adonal Foyle,C,32,ORL,3,0,3.7,0.3,1.0,.333,0.0,0.0,,0.3,1.0,.333,.333,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.7,0.3,0.7,foylead01
63,Kevin Garnett*,PF,31,BOS,26,26,38.0,8.3,16.8,.495,0.1,0.3,.250,8.3,16.5,.500,.498,3.6,4.5,.810,2.8,7.8,10.5,3.3,1.3,1.1,2.1,2.8,20.4,garneke01
64,Pat Garrity,PF,31,ORL,2,0,3.0,0.0,1.0,.000,0.0,0.5,.000,0.0,0.5,.000,.000,0.5,1.0,.500,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,garripa01
65,Pau Gasol*,C,27,LAL,21,21,39.8,6.7,12.7,.530,0.0,0.0,,6.7,12.7,.530,.530,3.4,5.0,.692,2.6,6.7,9.3,4.0,0.5,1.9,2.1,2.9,16.9,gasolpa01
66,Devean George,SF,30,DAL,5,0,12.4,2.2,5.6,.393,0.8,2.4,.333,1.4,3.2,.438,.464,0.6,1.0,.600,0.8,2.2,3.0,0.0,0.4,0.4,0.6,1.4,5.8,georgde01
67,Daniel Gibson,PG,21,CLE,11,0,25.8,3.2,7.1,.449,1.7,3.8,.452,1.5,3.3,.444,.571,0.9,1.3,.714,0.4,1.4,1.7,2.5,0.6,0.2,1.4,1.6,9.0,gibsoda01
68,Manu Ginóbili*,SG,30,SAS,17,6,32.9,5.8,13.6,.422,2.2,6.0,.373,3.5,7.6,.462,.504,4.1,4.5,.896,0.8,2.9,3.8,3.9,0.6,0.3,2.8,2.8,17.8,ginobma01
69,Gordan Giriček,SG,30,PHO,5,0,16.0,1.2,3.6,.333,0.2,0.8,.250,1.0,2.8,.357,.361,0.8,0.8,1.000,0.0,1.4,1.4,0.4,0.4,0.0,0.6,0.6,3.4,giricgo01
70,Marcin Gortat,C,23,ORL,8,0,6.0,0.6,0.8,.833,0.0,0.0,,0.6,0.8,.833,.833,0.0,0.0,,0.3,0.8,1.0,0.0,0.0,0.5,0.4,0.6,1.3,gortama01
71,Joey Graham,SF,25,TOR,2,0,1.0,0.0,1.0,.000,0.0,0.5,.000,0.0,0.5,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,grahajo01
72,Willie Green,SG,26,PHI,6,6,23.7,3.7,8.5,.431,0.2,0.8,.200,3.5,7.7,.457,.441,1.5,2.3,.643,0.3,1.0,1.3,2.0,0.8,0.7,1.5,3.2,9.0,greenwi01
73,Richard Hamilton,SG,29,DET,17,17,38.6,7.9,16.8,.470,0.5,1.5,.308,7.4,15.2,.486,.484,5.4,5.9,.911,1.1,3.1,4.2,3.9,1.4,0.5,2.8,2.8,21.6,hamilri01
74,Matt Harpring,SF,31,UTA,12,0,17.4,2.1,5.3,.397,0.1,0.3,.333,2.0,5.0,.400,.405,2.3,2.9,.800,1.4,1.4,2.8,0.7,0.6,0.3,0.9,2.9,6.6,harprma01
75,Mike Harris,PF,24,HOU,3,0,3.0,0.3,0.7,.500,0.0,0.0,,0.3,0.7,.500,.500,0.3,0.7,.500,0.3,0.3,0.7,0.0,0.0,0.0,0.0,0.0,1.0,harrimi01
76,Jason Hart,PG,29,UTA,2,0,3.0,0.5,1.0,.500,0.0,0.5,.000,0.5,0.5,1.000,.500,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hartja01
77,Chuck Hayes,PF,24,HOU,6,0,18.0,1.2,1.8,.636,0.0,0.3,.000,1.2,1.5,.778,.636,0.0,0.0,,1.2,3.5,4.7,0.8,0.5,1.0,0.7,3.0,2.3,hayesch01
78,Jarvis Hayes,SF,26,DET,11,0,5.5,0.8,2.7,.300,0.5,1.3,.357,0.4,1.5,.250,.383,0.0,0.0,,0.4,1.1,1.5,0.4,0.1,0.2,0.4,1.0,2.1,hayesja01
79,Brendan Haywood,C,28,WAS,6,6,29.7,4.3,7.3,.591,0.0,0.0,,4.3,7.3,.591,.591,3.3,4.2,.800,2.2,4.5,6.7,0.8,0.7,1.5,1.0,4.2,12.0,haywobr01
80,Luther Head,SG,25,HOU,5,0,8.8,0.2,2.8,.071,0.0,1.2,.000,0.2,1.6,.125,.071,0.4,0.4,1.000,0.2,0.2,0.4,0.8,0.4,0.2,0.8,0.6,0.8,headlu01
81,Walter Herrmann,PF,28,DET,4,0,6.8,0.3,1.0,.250,0.3,0.3,1.000,0.0,0.8,.000,.375,0.5,1.0,.500,0.3,0.0,0.3,0.0,0.0,0.0,0.0,1.0,1.3,herrmwa01
82,Nenê,PF,25,DEN,3,0,10.0,1.7,3.0,.556,0.0,0.0,,1.7,3.0,.556,.556,1.0,1.0,1.000,1.0,1.3,2.3,0.3,0.7,0.3,0.7,2.7,4.3,hilarne01
83,Grant Hill*,SF,35,PHO,3,2,22.7,1.7,3.7,.455,0.0,0.0,,1.7,3.7,.455,.455,0.3,0.3,1.000,1.0,4.3,5.3,1.0,0.7,0.3,0.0,1.0,3.7,hillgr01
84,Al Horford,C,21,ATL,7,7,39.6,4.9,10.3,.472,0.0,0.0,,4.9,10.3,.472,.472,2.9,3.9,.741,3.1,7.3,10.4,3.6,0.4,1.0,2.1,3.7,12.6,horfoal01
85,Robert Horry,PF,37,SAS,15,0,10.3,0.5,2.4,.194,0.3,1.5,.227,0.1,0.9,.143,.264,0.3,0.4,.667,0.7,1.4,2.1,0.5,0.3,0.3,0.1,2.3,1.5,horryro01
86,Eddie House,PG,29,BOS,21,0,7.9,0.8,2.7,.304,0.5,1.5,.355,0.3,1.2,.240,.402,0.3,0.4,.875,0.1,1.0,1.0,0.9,0.2,0.0,0.2,0.6,2.5,houseed01
87,Dwight Howard,C,22,ORL,10,10,42.1,7.2,12.4,.581,0.0,0.0,,7.2,12.4,.581,.581,4.5,8.3,.542,6.0,9.8,15.8,0.9,0.8,3.4,3.2,3.8,18.9,howardw01
88,Josh Howard,SF,27,DAL,5,5,34.2,4.2,14.4,.292,0.2,2.0,.100,4.0,12.4,.323,.299,4.0,5.0,.800,2.4,4.6,7.0,1.4,0.4,0.4,1.8,2.0,12.6,howarjo01
89,Juwan Howard,PF,34,DAL,3,0,3.7,0.0,0.7,.000,0.0,0.0,,0.0,0.7,.000,.000,0.3,1.3,.250,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.7,0.3,howarju01
90,Kris Humphries,PF,22,TOR,3,0,0.7,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,humphkr01
91,Lindsey Hunter,PG,37,DET,11,0,10.5,0.7,1.9,.381,0.5,1.0,.455,0.3,0.9,.300,.500,0.0,0.0,,0.2,0.7,0.9,1.3,0.7,0.0,0.5,1.9,1.9,hunteli01
92,Steven Hunter,C,26,DEN,2,0,2.5,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,.000,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,huntest01
93,Andre Iguodala,SF,24,PHI,6,6,39.0,3.8,11.5,.333,0.3,2.3,.143,3.5,9.2,.382,.348,5.2,7.2,.721,1.0,3.8,4.8,5.0,2.2,0.2,4.3,1.8,13.2,iguodan01
94,Zydrunas Ilgauskas,C,32,CLE,13,13,30.2,5.2,10.8,.479,0.0,0.0,,5.2,10.8,.479,.479,2.8,3.4,.818,2.5,5.0,7.5,1.6,0.4,1.1,1.6,2.7,13.1,ilgauzy01
95,D.J. Mbenga,C,27,LAL,7,0,4.3,0.7,1.1,.625,0.0,0.0,,0.7,1.1,.625,.625,0.0,0.0,,0.4,0.9,1.3,0.0,0.3,0.1,0.1,1.3,1.4,mbengdj01
96,Allen Iverson*,SG,32,DEN,4,4,39.5,9.0,20.8,.434,0.8,3.5,.214,8.3,17.3,.478,.452,5.8,8.3,.697,1.0,2.0,3.0,4.5,1.0,0.3,1.8,0.8,24.5,iversal01
97,Bobby Jackson,PG,34,HOU,6,2,23.0,3.3,11.7,.286,0.8,4.0,.208,2.5,7.7,.326,.321,1.2,1.8,.636,0.3,1.3,1.7,1.5,0.8,0.0,0.7,1.8,8.7,jacksbo01
98,LeBron James,SF,23,CLE,13,13,42.5,8.7,21.2,.411,1.4,5.4,.257,7.3,15.8,.463,.444,9.4,12.8,.731,1.2,6.6,7.8,7.6,1.8,1.3,4.2,2.5,28.2,jamesle01
99,Mike James,PG,32,NOH,4,0,7.0,1.0,3.0,.333,0.5,1.3,.400,0.5,1.8,.286,.417,0.5,0.5,1.000,0.0,0.3,0.3,0.3,0.5,0.0,0.3,0.0,3.0,jamesmi01
100,Antawn Jamison,PF,31,WAS,6,6,39.5,6.5,16.0,.406,1.2,4.2,.280,5.3,11.8,.451,.443,2.7,4.7,.571,3.2,8.8,12.0,1.0,1.3,1.3,1.7,2.8,16.8,jamisan01
101,Amir Johnson,PF,20,DET,8,0,5.4,1.1,1.5,.750,0.0,0.1,.000,1.1,1.4,.818,.750,0.4,0.8,.500,0.4,1.3,1.6,0.1,0.0,0.4,0.3,0.9,2.6,johnsam01
102,Joe Johnson,SG,26,ATL,7,7,39.3,6.7,16.4,.409,2.3,5.1,.444,4.4,11.3,.392,.478,4.3,4.7,.909,1.3,2.6,3.9,4.0,0.3,0.0,2.3,2.3,20.0,johnsjo02
103,Damon Jones,SG,31,CLE,5,0,5.2,0.4,2.0,.200,0.4,1.4,.286,0.0,0.6,.000,.300,0.0,0.0,,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,1.2,jonesda01
104,Dwayne Jones,PF,24,CLE,5,0,4.0,0.2,0.4,.500,0.0,0.0,,0.2,0.4,.500,.500,0.2,0.4,.500,0.4,0.8,1.2,0.0,0.0,0.2,0.2,0.8,0.6,jonesdw02
105,Eddie Jones,SG,36,DAL,3,0,7.3,0.7,2.0,.333,0.3,1.3,.250,0.3,0.7,.500,.417,0.3,0.3,1.000,0.0,1.0,1.0,0.3,0.3,0.0,0.3,1.0,2.0,jonesed02
106,Solomon Jones,PF,23,ATL,7,0,4.1,0.3,1.4,.200,0.0,0.0,,0.3,1.4,.200,.200,0.0,0.3,.000,0.6,0.6,1.1,0.1,0.1,0.4,0.0,0.4,0.6,jonesso01
107,Jason Kapono,SF,26,TOR,5,0,30.4,6.2,10.6,.585,2.6,4.8,.542,3.6,5.8,.621,.708,0.6,0.8,.750,0.4,2.2,2.6,0.8,0.4,0.0,0.4,1.8,15.6,kaponja01
108,Coby Karl,SG,24,LAL,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,karlco01
109,Jason Kidd*,PG,34,DAL,5,5,36.0,3.2,7.6,.421,1.2,2.6,.462,2.0,5.0,.400,.500,1.0,1.6,.625,1.6,4.8,6.4,6.8,1.4,0.4,1.8,2.4,8.6,kiddja01
110,Andrei Kirilenko,SF,26,UTA,12,12,32.3,4.3,9.5,.447,0.4,1.8,.227,3.8,7.7,.500,.469,2.1,2.9,.714,1.3,2.2,3.4,2.5,1.5,1.7,1.5,3.8,11.0,kirilan01
111,Linas Kleiza,SF,23,DEN,4,3,30.5,5.5,10.3,.537,0.8,3.5,.214,4.8,6.8,.704,.573,2.3,3.3,.692,2.0,4.5,6.5,0.8,0.3,0.0,1.3,2.8,14.0,kleizli01
112,Kyle Korver,SG,26,UTA,12,0,21.6,2.5,6.1,.411,0.9,3.2,.289,1.6,2.9,.543,.486,1.9,2.1,.920,0.4,1.8,2.2,0.6,0.3,0.7,0.7,2.3,7.8,korveky01
113,Carl Landry,PF,24,HOU,6,0,17.7,1.8,4.3,.423,0.0,0.0,,1.8,4.3,.423,.423,2.0,2.7,.750,2.5,2.2,4.7,0.0,1.2,0.5,0.3,1.3,5.7,landrca01
114,Acie Law,PG,23,ATL,7,0,8.7,0.9,1.1,.750,0.0,0.0,,0.9,1.1,.750,.750,1.3,1.4,.900,0.0,0.3,0.3,1.1,0.3,0.0,1.1,0.7,3.0,lawac01
115,Rashard Lewis,PF,28,ORL,10,10,41.7,7.1,16.3,.436,2.1,6.8,.309,5.0,9.5,.526,.500,3.2,3.9,.821,2.4,4.8,7.2,3.4,1.1,0.5,2.3,1.8,19.5,lewisra02
116,Tyronn Lue,PG,30,DAL,2,0,1.0,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,.000,0.0,0.0,,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,luety01
117,Sean Marks,C,32,PHO,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,marksse01
118,Kenyon Martin,PF,30,DEN,4,4,29.5,3.8,8.5,.441,0.0,0.0,,3.8,8.5,.441,.441,1.3,2.0,.625,3.3,3.0,6.3,1.3,1.0,0.5,2.3,5.0,8.8,martike01
119,Roger Mason,PG,27,WAS,6,0,21.5,3.2,7.8,.404,0.7,2.8,.235,2.5,5.0,.500,.447,1.0,1.3,.750,0.0,0.8,0.8,1.0,0.5,0.2,0.3,1.8,8.0,masonro01
120,Jason Maxiell,C,24,DET,17,6,21.8,2.4,3.8,.625,0.0,0.0,,2.4,3.8,.625,.625,0.9,1.9,.469,1.2,2.8,4.0,0.9,0.9,1.3,0.6,2.8,5.6,maxieja01
